time_stamp,humidity,temperature,pressure
1714289400,46.6,100.2,972.764
1713974400,66.0,86.0,974.773
1713885000,67.8,85.2,975.474
1713862200,66.0,87.0,971.868
1714579200,60.6,87.8,975.404
1714558800,59.2,88.2,972.376
1714547400,45.4,98.6,970.962
1714573200,60.0,87.0,975.418
1714437600,58.8,88.6,975.144
1714178400,64.2,88.4,974.802
1714224000,64.8,87.2,976.004
1714186200,48.8,97.2,974.166
1713676800,51.8,95.4,972.76
1714386000,55.8,89.0,973.53
1709629200,59.8,88.6,972.274
1709635200,62.0,88.0,973.552
1709557800,63.2,86.6,975.938
1709539200,56.4,91.0,972.98
1711996800,69.0,84.0,975.64
1711974000,64.6,86.6,976.374
1710867000,63.2,83.4,975.844
1712396400,50.2,94.4,972.146
1710399600,38.2,100.4,971.53
1710436200,64.4,81.2,974.798
1713223800,65.8,83.8,976.826
1710741600,35.2,101.0,972.882
1710775200,57.8,86.0,975.976
1711657800,65.2,82.0,977.266
1711626600,64.2,85.0,977.594
1710007200,65.2,81.8,974.484
1709969400,58.0,90.6,971.778
1712858400,67.2,84.0,975.886
1712825400,68.2,88.0,973.696
1712279400,60.2,89.6,975.354
1712317200,62.6,87.6,974.488
1713621600,65.8,86.4,975.2
1710953400,64.6,85.0,975.536
1710963000,64.0,84.8,974.312
1712599200,67.0,87.2,974.098
1712214600,43.6,100.8,971.152
1712260200,68.8,83.0,973.428
1712688000,69.2,83.0,974.688
1712641800,57.0,93.6,972.66
1709862600,55.6,93.4,973.884
1712533800,65.167,86.5,975.088
1711524000,36.0,102.0,975.616
1711562400,63.2,84.4,977.956
1712995800,72.2,84.4,973.12
1713033000,69.8,83.4,975.378
1713039600,70.6,82.8,975.218
1713015000,70.0,86.0,976.638
1710513600,67.5,84.25,976.345
1710514200,68.2,83.8,976.536
1711496400,63.6,82.8,979.064
1713077400,49.2,98.4,974.176
1711918200,66.8,85.4,976.262
1711843800,65.0,86.75,978.523
1711848600,53.6,91.8,978.688
1711882200,60.2,88.2,976.318
1712169600,68.2,84.0,974.344
1710287400,59.4,86.2,974.354
1710271800,52.6,87.0,972.848
1710219000,44.4,95.2,973.906
1710208800,52.0,93.0,975.328
1712957400,70.0,81.333,974.408
1712941800,69.8,83.4,975.294
1712954400,70.0,81.667,974.142
1712898000,47.4,98.6,973.358
1713379800,65.5,83.0,974.26
1711002600,42.0,102.0,973.002
1711002000,41.6,101.2,973.094
1710986400,46.4,96.4,976.106
1713460800,67.4,83.0,975.268
1710676800,58.6,86.4,974.174
1710594600,63.0,87.0,975.798
1710601800,64.6,84.8,976.1
1713533400,66.0,86.0,975.162
1710190200,65.2,85.0,973.56
1714300200,59.4,88.8,974.828
1713953400,65.0,86.8,972.446
1713967800,66.167,86.0,974.742
1714453200,41.4,98.8,973.218
1714444200,49.0,95.2,975.25
1713681000,49.6,96.8,972.248
1713682800,51.4,95.4,972.4
1714432200,63.0,86.0,975.252
1714411200,62.6,84.4,974.948
1710292800,49.2,91.0,974.684
1711783200,42.0,102.0,975.498
1709658000,64.2,85.0,974.826
1709617200,48.6,99.2,971.72
1709603400,54.2,93.4,975.542
1709527200,43.2,101.2,974.572
1709532000,46.4,97.8,973.35
1709550000,61.0,88.0,974.36
1711991400,69.4,84.0,976.828
1711959000,53.2,91.0,974.022
1712710800,60.2,88.6,975.788
1713183600,60.6,88.0,977.126
1713211200,64.8,83.8,976.044
1710725400,50.0,88.8,976.25
1710760800,55.2,87.8,973.666
1709958600,59.0,89.0,973.6
1712817600,71.2,87.0,973.334
1712832000,69.6,85.4,974.702
1713272400,56.4,87.0,975.42
1713266400,56.0,89.2,974.83
1712281800,50.4,93.4,975.256
1713578400,54.2,93.2,974.332
1710929400,48.25,94.5,973.555
1710904200,37.2,97.0,975.424
1712555400,35.2,106.0,971.584
1712200800,48.2,97.4,974.248
1712650200,65.6,85.4,972.97
1712700000,66.4,83.0,974.624
1710090600,64.8,84.0,975.298
1709492400,65.6,85.0,975.374
1709848200,66.2,85.0,972.494
1709773800,59.8,89.6,974.364
1712514600,65.0,86.2,973.282
1711540200,58.8,88.0,978.112
1712990400,63.2,90.6,973.112
1713036600,70.8,83.0,974.96
1710496800,60.4,88.4,973.63
1712026800,46.4,99.4,975.502
1711475400,63.2,83.0,978.454
1711485600,64.8,81.0,978.148
1711911600,65.4,86.0,976.436
1709718000,61.6,88.4,972.178
1709761800,65.2,86.0,972.616
1709753400,66.8,84.8,972.468
1714071000,66.0,85.0,973.634
1714107000,42.6,101.0,972.52
1714169400,66.5,84.0,973.73
1713330600,48.4,94.8,974.018
1713417000,48.6,97.2,973.364
1710658800,45.8,98.4,971.442
1710652200,42.8,99.0,972.374
1710650400,43.2,98.6,972.962
1711122600,64.8,84.6,976.644
1711070400,53.4,93.0,976.268
1710631800,64.2,84.4,975.218
1710576000,57.2,90.0,973.956
1710570000,38.8,101.6,973.614
1710188400,65.0,85.0,973.592
1710199800,61.8,85.2,974.722
1713962400,65.6,86.4,974.662
1713940200,51.2,97.0,972.414
1713803400,66.6,85.0,975.154
1713681600,49.8,96.8,972.23
1711820400,67.6,85.0,978.538
1709511600,63.6,88.0,976.396
1711951800,49.0,96.6,974.1
1714637400,48.4,95.8,972.57
1712783400,69.6,82.4,974.722
1713190800,61.4,88.0,977.538
1711622400,63.4,85.2,977.046
1710022200,65.2,82.0,974.964
1713261600,49.8,93.6,974.156
1713609600,64.4,87.8,973.118
1710960000,63.6,85.4,974.762
1712568600,60.8,89.4,972.252
1712620200,66.6,86.0,974.948
1712569800,61.0,89.0,972.144
1712205600,44.0,100.6,973.044
1712631000,52.4,94.0,974.902
1712657400,69.2,85.6,974.316
1712688600,69.2,83.0,974.664
1710097200,64.8,84.0,974.364
1709481600,65.2,85.8,976.184
1709874000,43.6,102.4,971.346
1709862000,55.4,93.0,973.802
1712466600,34.0,104.6,971.308
1712473200,48.8,97.8,970.336
1711578000,63.0,83.8,977.592
1713013800,70.0,86.0,976.394
1712992800,69.0,87.0,972.914
1712983200,39.6,102.0,973.832
1710522600,67.2,83.6,975.974
1710492600,52.8,94.8,972.38
1712016600,66.2,86.0,976.646
1712055600,63.2,88.0,974.648
1713125400,69.6,83.0,975.94
1713088200,61.0,89.8,974.802
1711885800,61.0,88.0,977.204
1712111400,51.0,96.0,976.392
1712113200,49.0,97.6,976.112
1709686200,61.2,89.0,974.488
1709743800,65.8,85.4,973.684
1709748600,65.2,86.0,973.03
1714077600,66.2,83.8,973.304
1714084800,65.2,83.0,974.166
1714092600,62.8,87.4,974.732
1714094400,60.0,88.8,974.834
1714137000,66.4,87.0,974.862
1713355200,67.6,85.0,975.93
1713365400,66.8,84.2,976.428
1710993000,38.6,101.6,974.95
1711028400,62.6,87.0,976.518
1711036800,63.6,86.8,976.3
1711029000,63.0,86.8,976.472
1713474000,66.6,82.0,973.588
1713484200,65.8,84.6,974.94
1710659400,46.0,97.8,971.424
1711095000,55.0,89.6,973.284
1710620400,65.0,84.0,974.59
1710610800,65.0,84.0,975.092
1710607800,65.0,84.0,975.274
1713547200,66.8,84.8,974.398
1713544800,67.0,85.0,975.014
1713540000,67.2,84.8,975.636
1713487200,63.2,86.8,975.236
1710148200,51.6,95.0,972.928
1714279800,45.333,101.0,974.387
1713947400,63.6,88.2,972.576
1713837600,52.6,94.0,975.088
1713899400,67.8,83.8,972.824
1713786600,64.2,86.4,974.25
1714188600,47.0,98.6,973.958
1714212000,63.2,89.0,973.316
1714385400,55.4,89.8,973.376
1714431000,63.4,85.8,975.08
1711761600,57.8,90.2,978.724
1711781400,42.2,101.2,975.534
1709601600,56.0,91.8,975.668
1709611200,40.4,102.0,973.49
1709591400,65.0,85.0,974.676
1711964400,56.6,89.0,975.15
1714651800,60.667,86.0,975.687
1712725200,42.8,102.0,974.038
1712715000,51.2,94.2,976.094
1712770800,70.6,82.8,974.96
1710825000,35.0,99.4,973.364
1712374800,39.6,100.8,973.938
1710396000,41.0,99.6,972.43
1713172200,49.0,96.6,974.816
1711624200,64.0,85.0,977.192
1709988600,68.8,80.8,976.042
1710014400,66.0,82.0,974.948
1712819400,69.4,87.8,973.416
1713282600,61.0,85.4,975.35
1713265200,55.0,89.6,974.518
1713605400,67.0,86.8,972.512
1713633000,66.0,86.0,974.702
1713634200,65.8,86.0,974.538
1710974400,65.0,84.2,975.35
1712581800,66.0,87.6,974.76
1712557800,35.4,106.2,971.112
1712600400,67.4,87.0,974.232
1712556000,34.8,105.8,971.456
1712561400,47.8,99.8,970.764
1710099000,64.0,84.0,974.276
1709826000,66.2,87.2,974.182
1709817600,65.0,89.0,973.72
1709931600,66.0,85.0,972.856
1712501400,65.0,86.0,974.448
1711564800,63.0,84.2,977.64
1713022200,69.6,86.0,976.812
1710466200,56.0,90.75,975.783
1712025600,48.6,97.4,975.762
1712095200,69.2,82.0,975.354
1711471200,63.2,83.8,979.016
1711474800,63.0,83.2,978.588
1713137400,70.0,83.8,977.302
1713097800,67.4,85.6,977.514
1711899000,63.8,87.0,978.022
1709736600,66.333,85.5,974.535
1709727600,65.667,85.667,973.883
1714086000,66.0,83.0,974.324
1710216600,44.4,96.4,974.172
1714151400,66.8,86.0,974.748
1714167600,66.0,84.0,973.554
1714127400,67.8,86.6,972.372
1712895600,47.8,98.4,973.916
1712891400,49.6,97.4,974.926
1713316800,60.4,88.6,976.378
1713315600,62.8,87.6,976.04
1711045200,63.2,87.0,975.156
1711032000,63.0,87.0,976.446
1713420600,45.4,99.6,972.556
1710713400,64.6,80.6,975.046
1710671400,59.0,86.0,972.72
1710666000,52.4,92.4,971.862
1710699600,63.2,83.6,974.398
1710699000,63.6,83.8,974.428
1710587400,62.2,88.0,974.644
1713519600,68.8,85.6,972.254
1713569400,67.2,84.0,974.244
1710201000,61.0,86.0,975.298
1714306200,60.0,87.0,976.016
1713957000,66.4,86.0,973.054
1713942000,54.6,95.0,972.294
1713925800,53.0,95.2,974.92
1714541400,43.0,100.0,972.062
1713822000,67.8,83.6,973.03
1714455600,46.6,98.4,972.774
1714188000,49.2,98.4,974.002
1714411800,62.6,84.2,974.84
1714407600,60.5,86.0,975.67
1714386600,56.0,89.0,973.67
1710327600,51.0,88.4,973.094
1710290400,53.8,88.0,974.764
1714642800,54.0,90.75,973.647
1714654200,61.2,85.2,975.926
1711757400,66.2,85.4,978.682
1709629800,59.6,88.4,972.26
1709551200,62.2,87.4,974.462
1711942200,57.0,93.2,976.672
1711987800,68.8,84.8,977.438
1710810000,55.8,87.8,976.636
1712430600,69.0,85.4,973.186
1710411600,56.4,89.6,972.668
1710434400,65.4,81.0,974.7
1710388800,48.0,94.0,974.328
1710391200,44.6,96.2,973.646
1713198600,63.4,86.8,977.18
1710804600,64.0,81.8,975.982
1711644600,64.0,83.6,978.43
1709986800,69.0,81.0,975.858
1712844000,70.2,84.0,976.78
1712833800,70.0,85.2,975.238
1712846400,68.8,84.2,976.728
1713267000,56.0,89.0,974.992
1710896400,57.4,88.2,976.244
1712240400,66.4,85.0,974.954
1712676600,69.8,83.0,975.448
1709853600,65.4,86.0,972.934
1709805000,59.4,92.2,971.342
1709910600,65.8,86.0,974.332
1712530800,67.667,85.0,974.557
1712454600,50.2,94.4,973.894
1712461800,36.6,101.8,972.518
1712469000,45.0,100.6,970.954
1710527400,66.75,84.0,975.42
1712017200,65.0,87.4,976.576
1712095800,70.4,81.8,975.462
1711442400,52.0,92.0,975.91
1711451400,54.4,88.6,977.626
1713055800,65.4,88.2,976.928
1711884600,61.0,88.0,977.014
1711846200,58.4,90.8,978.462
1712121600,44.25,102.0,973.595
1712102400,66.2,85.4,976.35
1709711400,64.8,86.4,971.954
1714139400,66.0,87.0,975.182
1714155600,66.2,86.0,973.764
1712889000,53.4,95.6,975.414
1713366600,66.2,84.8,976.376
1710998400,43.2,100.0,974.056
1711023000,62.6,86.8,975.59
1713481200,66.4,82.8,974.564
1713451200,68.0,84.2,976.302
1711109400,61.2,88.0,975.382
1711107000,59.4,89.0,974.812
1710591600,63.2,87.8,975.728
1713562800,67.2,83.8,973.136
1713523800,66.4,85.8,973.558
1714327200,64.8,84.0,975.198
1713955800,65.0,87.0,972.676
1713870600,67.6,85.0,974.206
1714443600,48.8,94.8,975.3
1713705000,65.0,86.2,976.294
1713662400,58.8,91.0,975.214
1714388400,57.0,88.0,974.028
1714359000,48.75,95.75,975.822
1710291000,52.6,88.6,974.746
1710333000,51.0,87.2,973.876
1710312600,36.8,101.0,971.412
1710299400,46.8,92.4,974.504
1711819800,67.2,85.0,978.602
1711773600,45.8,98.2,977.014
1711768800,43.4,98.6,978.084
1709623200,57.2,92.0,971.69
1709546400,58.4,89.2,973.916
1709566200,64.2,85.4,975.872
1709541600,56.8,89.8,973.22
1711944600,53.8,94.4,976.136
1711989600,69.8,84.0,977.09
1710819000,38.8,97.0,974.872
1710451800,65.4,81.6,974.478
1713185400,60.8,88.0,977.48
1710735000,40.2,96.6,974.404
1710747000,36.4,100.2,971.812
1711593000,51.0,92.6,978.566
1711618200,63.4,85.6,976.584
1710010200,65.0,81.8,974.408
1712874000,70.0,82.0,975.134
1713273000,56.2,86.8,975.386
1711755000,68.8,83.2,978.338
1711670400,63.667,84.0,978.518
1711748400,67.8,83.0,977.756
1712277600,63.6,88.4,975.566
1712357400,68.0,82.4,974.388
1712325000,67.0,85.0,975.804
1713588600,45.0,100.8,972.298
1710962400,64.8,84.6,974.356
1710893400,61.8,84.2,976.168
1710897000,54.0,89.0,976.26
1710941400,61.0,87.8,976.362
1710976200,64.6,85.0,975.7
1712577600,64.6,88.8,974.052
1712601600,67.75,87.0,974.015
1712264400,68.6,83.4,973.192
1712262600,68.0,83.0,973.32
1712239200,66.6,85.0,975.158
1712686800,68.8,83.6,974.742
1710105000,66.0,83.0,974.626
1709771400,61.4,89.0,974.216
1709791800,52.4,94.8,971.582
1711508400,42.4,93.8,979.3
1713029400,70.2,84.0,975.896
1710514800,68.0,84.0,976.502
1712062800,65.4,86.6,976.26
1712044800,56.0,91.8,973.496
1712096400,69.2,82.0,975.502
1713112200,69.0,84.0,977.542
1713086400,58.4,90.8,974.386
1713071400,48.4,99.6,975.002
1713108000,67.4,85.0,978.172
1711847400,55.2,91.8,978.458
1711911000,65.8,86.0,976.54
1711917000,67.0,85.0,976.238
1712155200,65.4,87.2,975.916
1714081800,66.2,83.0,973.746
1710242400,48.8,88.2,973.89
1714122000,68.25,86.75,972.125
1714161600,66.4,84.6,973.488
1714132200,67.2,87.0,973.712
1714104600,43.2,100.8,973.028
1712962200,71.4,80.6,975.226
1712885400,61.4,89.4,976.0
1712958000,70.75,81.0,974.475
1712929800,69.0,86.0,976.502
1713376200,66.0,83.0,974.418
1713344400,58.0,89.6,973.994
1710704400,64.8,82.0,973.654
1710694200,63.6,84.4,974.882
1711112400,62.0,87.8,976.1
1711108200,60.6,88.2,975.038
1710611400,64.8,84.0,974.968
1710621600,64.8,83.8,974.726
1710166800,63.4,87.0,975.904
1714292400,49.8,96.8,973.088
1714265400,62.0,89.8,975.694
1713922200,59.4,91.6,974.984
1713970200,65.8,86.0,974.76
1713938400,49.6,96.8,972.538
1713948000,63.4,88.0,972.594
1713926400,52.0,96.0,974.904
1713844200,47.0,98.6,973.8
1713865200,65.0,86.4,972.318
1713793800,64.2,86.0,975.63
1713818400,67.0,84.2,973.168
1714198200,47.0,99.6,972.332
1714251000,65.8,84.0,974.724
1714404000,61.2,85.0,975.906
1710315600,37.4,100.6,971.146
1711769400,43.6,99.8,977.936
1711772400,45.2,97.8,977.314
1709599800,57.4,90.8,975.788
1709537400,55.0,92.0,972.904
1712772600,70.6,82.4,975.21
1712778600,70.0,82.6,974.526
1710445200,66.4,81.0,973.748
1710453600,64.75,82.0,974.305
1713187200,60.8,88.0,977.566
1713160800,43.0,101.0,975.178
1710802200,64.4,80.0,975.552
1711611000,46.6,95.2,975.91
1711647600,65.0,83.0,977.882
1709974800,62.6,86.2,972.62
1712797800,63.8,87.6,976.258
1712877000,71.0,82.2,975.6
1712859600,69.0,83.0,975.69
1713249000,43.2,100.4,973.322
1713290400,60.4,86.0,974.466
1713587400,44.4,101.6,972.662
1713643200,65.4,86.0,973.768
1713589200,44.6,100.6,972.142
1713618600,65.8,86.8,975.092
1712597400,67.0,87.0,974.156
1712245200,67.6,84.6,975.456
1712249400,67.2,84.6,974.984
1712706600,65.4,85.2,975.386
1712628600,55.6,92.2,975.428
1712644800,49.0,99.6,972.026
1712637000,43.2,100.8,973.39
1709884200,67.4,85.0,972.082
1712486400,56.0,89.0,972.47
1712478600,55.0,92.2,970.816
1711569000,63.2,83.8,977.508
1711568400,63.2,84.0,977.47
1712976000,50.8,95.2,975.214
1713018600,70.4,85.8,976.956
1710500400,64.8,86.4,974.268
1712088600,68.0,83.0,974.254
1712062200,65.6,86.8,976.234
1711449600,54.2,89.2,977.182
1713126000,70.4,82.6,975.942
1713133800,70.2,83.0,976.682
1711861800,43.0,100.8,976.144
1711894200,64.6,86.8,978.054
1711874400,53.0,93.2,974.918
1712173200,69.25,83.75,973.967
1712107800,57.2,91.6,976.77
1714145400,66.8,87.0,975.682
1713397800,62.0,86.0,975.822
1713391200,64.5,83.0,974.678
1713337800,50.4,94.6,973.03
1710996600,43.2,100.6,974.268
1711035600,64.2,86.4,976.37
1710657600,43.6,97.0,971.43
1710711600,64.4,81.0,974.858
1710654600,41.0,98.4,971.822
1710645600,46.2,95.4,974.584
1711111800,61.8,87.6,976.088
1711104000,57.8,89.6,973.974
1713499800,44.0,99.4,973.204
1714272000,48.2,98.2,975.434
1713943800,61.8,91.2,972.75
1713837000,52.4,93.6,975.106
1714582800,62.4,86.0,974.806
1714596600,64.6,83.2,974.168
1713771000,61.8,89.0,972.566
1713805800,67.8,84.2,974.862
1713804000,66.6,85.0,975.058
1714449000,47.2,96.6,974.302
1714445400,47.6,96.0,975.084
1714449600,47.0,97.0,974.166
1714452600,42.2,100.2,973.278
1714213800,62.0,89.0,973.748
1714221600,64.6,87.4,975.618
1714417200,64.0,83.4,973.918
1714405800,61.6,85.8,975.856
1714395600,57.5,86.0,975.52
1710364800,58.8,86.0,973.422
1710362400,56.8,86.0,972.924
1710366000,59.2,85.2,973.648
1711828800,68.4,84.0,977.962
1709617800,50.4,97.4,971.618
1709634000,62.5,88.0,973.423
1709582400,65.2,85.6,974.468
1711957200,53.8,92.4,973.826
1711941600,59.8,91.8,976.898
1714656000,61.75,85.0,976.077
1710860400,62.8,84.8,976.7
1710855600,62.2,86.0,976.33
1710851400,57.0,88.4,975.746
1712401800,61.0,88.6,973.466
1712442000,68.8,81.4,972.676
1710403800,44.8,93.6,972.144
1713192000,62.2,87.8,977.736
1713222600,66.0,83.0,976.676
1710749400,36.4,102.4,971.658
1711653600,64.4,83.8,977.406
1711639200,64.0,85.0,978.938
1710021600,65.6,82.0,975.01
1709995200,65.2,82.4,976.318
1712844600,70.2,84.2,976.75
1713229800,55.8,90.4,976.942
1713311400,60.0,87.4,975.198
1712329800,67.2,84.8,976.144
1712337000,66.8,85.0,975.178
1713639000,65.2,86.0,974.18
1713601800,65.8,86.0,971.82
1713592200,46.6,100.6,971.602
1710959400,64.4,85.0,974.752
1710942000,60.6,87.8,976.374
1712567400,59.6,90.2,971.928
1712549400,38.75,102.0,973.053
1712203200,41.4,100.8,973.62
1712265000,68.4,84.0,973.3
1712705400,66.0,84.0,975.37
1712631600,50.6,95.0,974.768
1709844600,66.6,85.0,972.124
1709790600,52.8,95.0,971.656
1709930400,65.8,85.0,972.762
1712514000,64.6,86.0,973.418
1712451600,58.0,89.6,973.974
1711524600,37.2,101.2,975.672
1711542600,59.0,87.0,978.534
1712982600,38.4,101.6,973.874
1713002400,69.0,86.0,973.74
1712020800,58.6,91.0,976.266
1712052600,61.8,88.0,973.952
1712022600,54.6,93.0,976.232
1713076200,49.0,98.2,974.282
1711852800,51.4,94.0,978.478
1712141400,61.8,88.2,973.628
1709706000,60.2,89.0,972.404
1709716800,62.5,88.0,972.037
1714069800,65.0,85.0,973.735
1714075800,66.0,83.6,973.228
1714110000,49.8,99.0,971.912
1714111800,52.2,97.2,971.788
1712887200,58.6,92.4,975.842
1713350400,65.8,86.2,975.174
1713336600,50.4,94.2,973.25
1713357600,66.4,85.0,976.274
1711022400,61.8,87.0,975.424
1711008000,60.0,88.0,973.19
1710987000,46.0,97.2,976.034
1711056600,64.0,85.4,974.786
1713460200,67.2,83.0,975.394
1713472200,66.4,82.0,973.396
1713526800,66.8,86.0,974.046
1713491400,58.4,91.0,974.79
1710160800,62.8,88.0,975.528
1714299000,58.0,89.8,974.76
1714317600,62.4,86.0,976.9
1713934200,49.8,97.6,973.576
1713900600,68.0,83.6,972.806
1714571400,59.8,86.6,975.314
1713774600,66.6,88.0,972.51
1714435200,62.0,87.2,975.348
1714210800,63.6,89.0,972.994
1714186800,47.8,97.2,974.06
1714217400,63.2,88.2,974.818
1714239000,65.0,85.0,975.726
1710368400,58.0,85.4,974.262
1710336600,52.6,86.2,974.458
1710337800,52.0,86.75,974.455
1710367200,58.4,84.6,973.816
1714634400,45.0,98.6,972.44
1714655400,61.0,85.0,976.053
1711800600,62.75,87.75,978.015
1709614800,41.8,103.8,972.392
1709584800,64.2,86.0,974.456
1709560200,64.0,86.0,976.086
1709538000,56.2,92.0,972.94
1709530200,49.8,97.4,973.708
1711998600,69.2,84.0,975.594
1712736000,57.4,89.8,974.232
1712709000,61.4,87.0,975.656
1710889800,64.0,81.6,975.766
1710839400,42.2,98.6,972.964
1710850800,55.6,89.0,975.608
1710868200,64.0,83.0,975.538
1712432400,68.2,85.6,973.106
1712446200,69.0,83.0,973.276
1710447000,66.6,80.8,974.194
1710390000,45.4,96.2,973.95
1713175200,56.6,91.8,975.368
1713225000,64.0,85.0,977.07
1710009600,65.2,81.8,974.44
1710027600,65.6,82.4,976.328
1712812200,72.8,83.6,974.666
1713288600,61.0,85.8,974.778
1711726200,66.0,85.0,978.43
1712320200,64.4,86.2,974.882
1712338800,66.6,85.0,974.714
1713634800,65.2,86.0,974.442
1713649800,66.0,85.0,973.69
1713607800,65.6,88.0,972.9
1710909600,32.6,100.6,974.406
1712557200,36.0,105.4,971.226
1712564400,55.8,93.6,971.122
1712247000,67.0,85.0,975.188
1712190000,64.8,88.0,975.418
1709507400,65.0,85.0,975.652
1709491800,65.6,85.0,975.314
1709776200,56.0,92.4,974.16
1709836800,66.8,85.8,972.518
1710525600,66.0,84.4,975.62
1711488600,65.8,80.2,978.294
1711855200,46.6,97.4,977.724
1711917600,66.8,85.2,976.346
1711916400,68.2,85.0,976.282
1712178600,69.2,84.8,974.084
1709737200,66.0,85.8,974.412
1714070400,66.0,84.4,973.738
1710263400,51.2,87.8,973.936
1710210600,48.4,94.0,975.088
1714147800,66.2,87.0,975.574
1712930400,69.6,85.2,976.598
1712895000,47.2,97.8,974.114
1712956800,70.6,81.0,974.282
1711054800,63.6,86.0,974.618
1711015800,62.0,86.4,974.016
1711051800,64.6,86.2,974.65
1713449400,68.4,84.0,976.22
1710585600,60.6,88.8,974.388
1710617400,65.0,84.6,974.644
1713523200,66.8,85.0,973.416
1713565200,66.6,83.8,973.45
1713513000,68.6,84.0,972.054
1710129600,51.6,93.0,975.52
1713851400,49.6,97.4,971.926
1714560600,60.2,87.8,972.678
1714568400,60.0,86.2,974.944
1714531200,49.2,96.0,974.478
1713812400,67.0,85.0,973.952
1714232400,64.6,85.2,976.212
1714243200,65.8,84.2,975.154
1713692400,58.2,90.0,973.894
1714357200,51.4,94.2,976.082
1714659600,63.25,85.0,975.957
1711816200,65.8,86.0,978.82
1711810800,64.6,87.0,979.128
1709652600,64.4,86.0,975.578
1709587800,64.8,85.4,974.704
1711947000,51.6,95.4,975.226
1710827400,33.0,100.8,972.748
1710834000,39.4,101.6,972.372
1712447400,67.0,84.6,973.624
1712368200,52.2,93.6,974.988
1713199800,63.4,86.6,977.02
1713145800,55.4,92.2,977.948
1713158400,38.0,103.8,975.518
1710795000,63.6,81.6,974.956
1711660200,64.6,82.0,977.666
1711619400,62.6,86.0,976.306
1709991000,68.0,80.4,976.354
1712805600,52.0,95.2,975.386
1712801400,59.6,91.0,976.022
1713309000,60.8,86.0,974.986
1713283800,60.4,85.8,975.2
1713245400,39.2,102.6,973.878
1712339400,66.6,85.0,974.646
1712355600,67.6,83.0,973.996
1713629400,65.6,86.0,975.118
1710975600,64.8,84.8,975.576
1712575200,64.2,89.0,973.36
1712560200,44.4,102.6,970.736
1712189400,66.4,87.0,975.504
1712653200,69.8,84.2,973.176
1712656800,69.2,85.4,974.15
1710094200,64.0,84.2,974.826
1709847600,66.8,84.8,972.326
1709782200,46.8,99.2,973.912
1709899200,66.0,86.2,973.344
1709863800,53.4,95.2,973.786
1712466000,35.0,103.8,971.522
1712506200,64.2,87.0,974.162
1712506800,65.4,86.4,974.132
1711572600,63.8,83.0,976.962
1711546200,59.2,87.0,979.08
1711573800,63.8,83.0,977.06
1712967000,67.8,84.8,975.408
1713100800,68.0,85.2,977.98
1712163000,67.8,85.0,975.426
1712162400,68.2,84.6,975.516
1709712000,64.6,87.0,971.946
1710219600,43.8,96.2,973.692
1714129200,66.8,87.0,972.364
1713375600,65.6,83.0,974.498
1711021800,61.2,87.0,975.404
1711031400,63.2,87.0,976.438
1713461400,67.2,83.0,975.15
1713456600,67.4,83.8,976.2
1710624000,64.2,84.6,974.68
1713492000,57.2,91.8,974.768
1713546600,67.2,84.8,974.498
1710165600,63.0,87.0,975.748
1710168000,64.2,86.8,975.77
1714262400,66.2,86.2,975.648
1713963600,65.167,86.167,974.732
1713852600,52.2,96.0,971.74
1713909000,67.0,84.0,973.328
1713873600,67.6,85.0,974.858
1713880200,68.2,85.0,975.062
1713880800,68.0,85.0,975.164
1713882000,68.0,85.0,975.222
1714539000,44.5,99.25,972.618
1713783000,65.0,86.6,973.324
1713780600,64.2,87.8,972.7
1713704400,65.2,86.6,976.074
1714395000,57.5,86.0,975.457
1710318000,39.6,98.6,971.182
1711771200,44.2,98.8,977.58
1711814400,65.6,86.8,978.872
1709661000,65.0,85.0,974.314
1709578200,64.6,86.2,974.688
1712002200,69.8,83.0,975.118
1712716200,49.2,95.4,976.03
1710876600,64.2,81.8,974.56
1710447600,65.4,81.2,974.218
1710405000,56.2,88.8,972.612
1710458400,66.0,82.2,975.016
1710766200,55.4,88.0,975.252
1710788400,64.2,82.0,974.556
1710721200,55.2,86.4,975.788
1711591800,52.6,91.6,978.786
1709944200,65.2,86.6,974.54
1712808000,45.5,99.25,974.715
1713244800,37.2,102.8,974.022
1712276400,65.2,87.0,975.484
1713595800,48.4,98.4,970.946
1713653400,65.6,85.4,974.18
1713636000,66.6,85.8,974.322
1710970800,64.0,85.0,974.694
1710976800,65.0,85.0,975.756
1712586000,67.4,87.2,975.126
1712253600,67.8,84.2,974.012
1712625600,59.0,89.25,975.54
1712704200,66.4,83.0,975.336
1710104400,67.6,82.4,974.664
1710095400,64.2,84.0,974.844
1709488200,65.2,85.2,975.692
1709843400,66.8,85.0,972.058
1709797800,57.0,94.0,970.55
1709819400,64.6,89.2,974.132
1712467200,37.8,103.6,971.186
1712470200,47.0,99.8,970.54
1712494200,60.8,88.0,974.134
1711555200,61.6,86.0,979.216
1710537000,65.0,83.2,975.37
1712029800,48.0,98.0,974.698
1713066000,49.6,96.4,975.904
1713089400,61.8,88.8,975.16
1713098400,68.2,85.6,977.648
1713096600,67.4,85.6,977.17
1711920000,66.6,85.2,976.108
1709742600,66.6,85.2,973.814
1709755200,65.6,86.0,972.392
1709701200,43.2,102.8,971.814
1714089000,67.0,84.0,974.804
1714090200,66.2,84.6,974.794
1714137600,66.2,87.0,975.004
1712901000,48.2,99.0,972.652
1712920800,63.6,88.2,974.812
1713368400,64.8,84.8,976.152
