time_stamp,humidity,temperature,pressure,voc,pm2.5_alt,0.3_um_count,0.5_um_count,1.0_um_count,2.5_um_count,5.0_um_count,10.0_um_count
1716614400,45.2,96.0,974.954,76.16,13.0,13.0,3065.59,890.658,115.231,7.277,2.299
1715136600,44.4,96.0,975.934,72.676,57.3,57.3,9690.686,3252.694,663.208,66.56200000000001,15.4
1716691800,42.0,96.0,977.608,77.32,17.1,17.1,4025.394,1165.2620000000002,158.065,15.336,3.862999999999999
1716105000,41.0,96.0,971.766,59.34,12.4,12.4,2965.255,855.295,111.935,10.471,2.834
1714705800,46.2,96.0,975.34,70.242,21.3,21.3,3715.449,1106.884,261.908,33.389,9.064
1713675600,51.0,96.0,973.026,72.478,4.8,4.8,1161.0169999999998,333.71500000000003,42.562,4.095000000000001,1.878
1715670600,43.4,100.0,973.178,123.352,25.4,25.4,5671.552,1654.156,238.255,14.453,3.1559999999999997
1714372200,43.6,100.0,972.604,72.922,6.9,6.9,1656.569,478.813,65.059,7.526,3.152
1715843400,38.2,100.0,973.78,85.778,16.3,16.3,3398.183,993.428,174.356,21.156,6.015000000000001
1715404200,42.6,100.0,975.546,82.98,18.6,18.6,4053.567,1186.5659999999998,181.807,13.796,4.2509999999999994
1711864200,44.6,100.0,975.734,78.37,8.2,8.2,2005.565,576.541,70.747,4.568,1.555
1715578200,40.8,100.0,973.682,87.162,21.2,21.2,4954.115,1446.346,197.853,19.491999999999997,5.548
1715835600,39.6,100.0,974.8,86.068,12.1,12.1,2952.478,854.254,107.897,9.853000000000002,3.44
1712217600,45.4,100.0,971.244,75.378,4.5,4.5,1093.564,314.66700000000003,40.824,3.66,1.835
1713163800,44.8,100.0,974.864,98.256,12.3,12.3,2827.727,821.875,112.2,7.337,2.386
1712720400,43.4,100.0,975.21,63.692,23.4,23.4,4646.147999999999,1368.83,237.032,10.062,1.776
1715407200,42.6,100.0,974.906,85.292,20.5,20.5,4431.246999999999,1301.22,202.403,16.166,5.537
1714369800,44.0,100.0,973.07,63.985,6.1,6.1,1447.355,414.9725,58.47,7.035,3.0975
1714715400,41.75,100.0,973.155,83.455,17.2,17.2,3118.121,923.8615,213.248,31.5055,10.6275
1713165000,44.0,100.0,974.814,65.172,10.3,10.3,2454.432,712.2280000000001,89.837,5.899,2.369
1711788000,44.6,100.0,975.16,75.06,7.6,7.6,1713.688,491.39,72.31899999999999,6.156000000000001,2.391
1716271800,40.8,100.0,972.75,81.76,12.1,12.1,2778.255,805.6769999999999,118.517,13.892,4.48
1711860600,43.4,100.0,976.548,87.534,12.4,12.4,3086.591,883.105,103.639,6.699,1.4369999999999998
1715659200,39.8,100.0,974.764,87.356,25.2,25.2,5680.928,1659.629,236.354,17.46,3.642
1712037000,46.6,100.0,972.96,72.248,5.5,5.5,1395.024,399.212,47.394000000000005,4.1530000000000005,1.793
1711859400,43.8,100.0,976.772,79.318,8.0,8.0,1900.356,547.215,72.534,5.7059999999999995,1.722
1713073200,48.2,100.0,974.808,74.112,8.1,8.1,2224.688,634.299,59.446,3.252,1.259
1716788400,42.8,100.0,974.306,77.062,20.5,20.5,4988.257,1445.748,178.81400000000002,14.576999999999998,3.8
1715752800,39.8,100.0,975.178,82.63,20.1,20.1,4524.860000000001,1319.49,190.686,14.545,3.92
1713503400,41.6,100.0,972.062,78.4,14.9,14.9,3521.781,1023.741,130.841,6.925000000000001,1.66
1716271200,40.0,100.0,972.8,78.464,10.7,10.7,2453.445,711.002,104.898,11.594,4.6
1712460600,40.8,100.0,972.962,80.49,4.1,4.1,1044.196,298.21500000000003,36.282,4.931,1.872
1714197600,46.2,100.0,972.334,77.634,20.0,20.0,4197.847,1229.866,200.321,14.539,3.5120000000000005
1714284600,47.0,100.0,973.37,54.03,10.1,10.1,2135.2749999999996,624.645,101.29,7.27,2.08
1716870600,38.8,100.0,974.606,88.794,91.8,91.8,16690.769,5040.777,1036.714,86.803,19.607
1712203800,44.0,100.0,973.564,76.486,6.1,6.1,1495.868,427.835,53.756,4.501,1.602
1715834400,40.0,100.0,974.96,88.524,12.0,12.0,2909.732,839.1179999999999,106.953,9.288,2.596
1713505800,43.6,100.0,971.496,82.944,14.9,14.9,3485.6130000000003,1008.85,130.772,5.598000000000001,1.941
1712211600,44.2,100.0,971.66,73.212,16.6,16.6,3223.749,947.929,185.645,20.588,5.47
1713240000,43.0,100.0,974.844,75.232,10.5,10.5,2807.749,795.2429999999999,81.27799999999999,5.598,1.418
1713936000,47.6,100.0,972.892,56.726,13.1,13.1,2860.921,834.463,122.311,5.491,1.185
1715313000,38.6,100.0,975.072,93.724,26.3,26.3,5438.43,1601.674,261.772,15.136,3.29
1714197000,44.4,100.0,972.424,100.502,20.1,20.1,4236.832,1242.444,197.999,11.86,2.55
1714541400,43.0,100.0,972.062,73.764,15.0,15.0,3261.09,957.124,143.719,8.916,2.192
1712388600,39.6,100.0,971.548,76.614,4.7,4.7,1059.856,307.56100000000004,44.193,3.805,1.5619999999999998
1716707400,40.0,100.0,974.544,78.804,61.5,61.5,11703.008,3643.787,638.758,35.416,5.058
1714714200,42.5,100.0,973.445,108.54,60.0,60.0,9806.7035,2956.3675,787.355,115.0875,41.2725
1712981400,43.2,100.0,974.066,83.63,7.1,7.1,1759.339,507.24,57.588,2.189,0.63
1711863600,44.4,100.0,975.87,82.75,6.2,6.2,1562.478,449.607,52.673,3.972,1.766
1716869400,40.0,100.0,974.898,104.506,103.8,103.8,18719.778,5773.1810000000005,1170.728,100.986,22.948
1711867200,45.6,100.0,975.346,80.896,5.6,5.6,1360.036,390.821,50.572,4.768000000000001,2.218
1714277400,46.0,100.0,974.743,57.118,10.9,10.9,2393.62,704.8585,101.3335,4.8185,1.6335000000000002
1715499600,41.4,100.0,973.82,62.206,33.5,33.5,6728.255999999999,1988.944,366.935,41.879,10.453
1715838000,40.0,100.0,974.412,83.524,8.8,8.8,2250.8590000000004,644.752,73.858,6.457000000000001,2.686
1712390400,39.6,100.0,971.38,99.79,4.6,4.6,984.922,285.827,46.659000000000006,4.83,1.973
1716319800,62.0,81.0,974.216,84.39,28.8,28.8,5764.795,1703.147,326.369,45.421,13.386
1716323400,62.0,81.0,974.46,64.162,25.5,25.5,5281.164,1551.3200000000002,269.578,28.061,7.2010000000000005
1715800200,63.2,81.0,976.246,51.958,13.6,13.6,3183.166,923.055,124.499,9.754,2.8129999999999997
1715801400,63.4,81.0,976.34,55.04,23.5,23.5,5108.501,1498.005,243.073,30.138,8.768
1714921800,62.6,81.0,977.198,57.652,30.0,30.0,6475.773999999999,1893.137,324.483,48.499,14.09
1715637600,64.0,81.0,975.758,67.996,62.1,62.1,12846.851,3797.509,654.6410000000001,69.222,17.259
1716066000,64.0,81.0,974.714,133.338,32.1,32.1,7212.842000000001,2099.623,313.294,31.156,5.715
1714843800,63.0,81.0,975.252,69.08,11.1,11.1,2599.639,751.629,105.319,10.899,3.4959999999999996
1714924200,62.4,81.0,976.832,58.176,34.3,34.3,6965.674999999999,2049.939,409.652,75.602,26.478
1716927000,62.8,81.0,974.672,90.766,59.0,59.0,11785.809,3483.816,649.604,75.152,17.926000000000002
1715640000,63.4,81.0,976.038,120.188,45.5,45.5,9726.236,2855.741,461.472,44.0,9.357
1715122200,63.4,81.0,975.716,153.19,40.0,40.0,8735.022,2557.812,394.935,34.723,5.867
1715114400,63.2,81.0,975.168,59.5,23.3,23.3,4762.514999999999,1406.126,242.08999999999995,20.450000000000003,3.611
1712958600,70.8,81.0,974.562,86.13,8.6,8.6,2032.911,584.863,75.934,3.697,1.227
1714844400,63.2,81.0,975.236,75.586,19.3,19.3,4455.529,1287.31,183.339,18.552,4.663
1714921200,62.2,81.0,977.262,52.774,25.3,25.3,5265.516,1540.9450000000002,285.548,45.406,13.997
1716930000,64.0,81.0,975.088,82.96,71.2,71.2,13568.956,4038.046,822.277,103.026,32.53
1712442600,69.6,81.0,972.866,98.706,16.9,16.9,4114.211,1181.439,147.499,10.983,2.474
1716321600,62.2,81.0,974.302,63.596,23.9,23.9,5178.603,1510.4789999999998,244.397,26.497,7.122
1714920000,61.4,81.0,977.41,67.688,36.4,36.4,7325.374,2152.958,423.857,67.759,22.616
1714936800,62.8,81.0,975.568,50.952,31.1,31.1,6498.985,1905.527,339.293,46.076,11.53
1714935600,63.6,81.0,975.644,55.57,16.3,16.3,3380.938,991.247,184.085,28.746,8.804
1716238800,64.0,81.0,974.936,51.07,12.6,12.6,2810.1099999999997,818.702,125.456,14.029,5.21
1712956800,70.6,81.0,974.282,56.97,6.7,6.7,1494.285,432.649,62.832,3.449,1.485
1716068400,63.4,81.0,975.004,133.746,45.4,45.4,10869.743,3161.913,406.076,34.222,6.5120000000000005
1716067800,64.0,81.0,974.942,114.072,18.6,18.6,4641.282999999999,1329.819,164.3,16.904,4.221
1716065400,64.0,81.0,974.6,100.25,25.3,25.3,4984.829,1464.734,285.352,34.958,9.752
1716322800,62.0,81.0,974.402,65.504,23.6,23.6,5022.710999999999,1472.978,242.487,24.457,7.138
1716322200,62.0,81.0,974.366,81.318,22.8,22.8,5140.029,1491.505,223.124,23.726,6.501
1715799600,63.2,81.0,976.27,55.702,15.4,15.4,3509.241,1017.234,148.90699999999998,14.426,4.396
1716236400,63.4,81.0,974.802,91.778,36.6,36.6,8692.046999999999,2523.889,340.039,36.921,9.197
1712959800,70.2,81.0,974.632,75.442,11.0,11.0,2374.2200000000003,689.933,110.588,10.14,3.3579999999999997
1712958000,70.75,81.0,974.475,61.213,7.9,7.9,1822.2925,528.261,71.61349999999999,4.173,1.414
1714688400,64.0,81.0,974.64,51.666,16.9,16.9,4042.238,1167.172,150.93,12.694,3.237
1714689000,64.8,81.0,974.862,109.468,28.0,28.0,6785.811,1956.918,249.289,22.402,5.997
1716930600,64.0,81.0,975.156,81.492,81.3,81.3,15754.672,4693.281,928.765,118.524,35.914
1715638200,64.0,81.0,975.836,73.732,40.9,40.9,8484.704000000002,2496.322,427.384,41.571,10.431
1715115600,63.6,81.0,975.226,85.398,59.9,59.9,12154.175,3586.127,634.4010000000001,59.004000000000005,8.521
1712961000,70.2,81.0,975.03,67.772,8.0,8.0,1859.336,536.575,71.27199999999999,3.741,1.118
1712959200,69.8,81.0,974.6,77.08,7.6,7.6,1780.01,516.9970000000001,67.06,3.911,1.529
1716932400,63.25,81.0,975.273,96.627,82.2,82.2,15587.251,4647.415,950.8585,119.1765,36.7815
1716933000,64.0,81.0,975.348,82.828,68.4,68.4,12871.171,3830.173,806.968,109.023,33.036
1716928200,63.0,81.0,974.858,72.782,53.2,53.2,10462.393,3104.528,599.446,74.166,19.637
1716073800,63.6,81.0,975.54,156.48,30.0,30.0,7515.859,2164.726,263.0,27.937,6.0809999999999995
1716066600,63.8,81.0,974.784,91.25,27.8,27.8,6762.485000000001,1948.855,251.264,25.959,5.491
1712443800,69.2,81.0,973.036,96.032,15.8,15.8,3644.077,1061.007,150.263,15.061,3.09
1716675600,62.2,81.0,976.524,82.058,21.2,21.2,4903.228999999999,1413.744,203.623,21.578,4.819
1714920600,62.667,81.0,977.33,53.445,27.7,27.7,5652.791499999999,1665.5335,322.2035,54.739999999999995,16.483
1714922400,62.6,81.0,977.15,66.59,32.5,32.5,6988.617,2044.719,351.179,51.263000000000005,15.217
1716063000,64.4,81.0,974.436,121.692,9.8,9.8,2389.8729999999996,686.899,88.148,8.216999999999999,3.404
1715020800,62.4,81.0,975.65,55.61,60.4,60.4,11882.092,3517.034,690.4839999999999,93.999,27.079
1716156000,62.2,81.0,974.098,138.18,60.0,60.0,13460.206,3938.292,581.498,55.151,12.053
1716325200,63.5,81.0,974.648,56.858,24.3,24.3,5123.2025,1498.36,256.10900000000004,29.5765,7.338
1712962800,70.667,81.0,975.358,120.43,30.0,30.0,7097.452499999999,2051.6185,263.78499999999997,15.0535,2.9265
1714690800,64.6,81.0,975.128,123.408,71.9,71.9,16101.853,4701.984,708.0360000000001,75.08099999999999,17.828
1715640600,63.2,81.0,976.06,100.022,44.3,44.3,9450.232,2768.233,450.5,42.937,9.457
1716061800,63.6,81.0,974.48,91.006,10.3,10.3,2484.2560000000003,712.3779999999999,91.999,7.93,3.353
1716160200,63.2,81.0,974.728,134.366,75.9,75.9,16789.011,4924.634,751.013,77.035,17.291
1716321000,62.2,81.0,974.254,54.764,25.2,25.2,5147.7119999999995,1512.376,278.903,36.45,10.483
1716675000,63.0,81.0,976.476,63.146,20.9,20.9,5032.669,1456.583,190.86,19.622,3.979
1712960400,69.833,81.0,974.837,78.15,8.0,8.0,1828.3895,528.5545,72.8175,4.468500000000001,1.4435
1715636400,63.0,81.0,975.682,59.038,39.0,39.0,7580.591,2247.249,446.381,57.64,17.399
1715635200,63.0,81.0,975.586,52.782,40.5,40.5,7890.72,2333.736,457.05,54.43,15.621
1716064200,64.4,81.0,974.462,73.078,8.9,8.9,2159.518,622.267,80.197,8.215,3.664
1715115000,63.0,81.0,975.108,77.478,55.5,55.5,11337.892,3344.7160000000003,584.433,55.531,8.895
1715116800,63.4,81.0,975.342,58.622,43.7,43.7,8730.168,2589.853,466.483,42.547,9.061
1715113800,63.4,81.0,975.104,63.08,40.9,40.9,7972.002,2373.29,447.408,42.931,7.707000000000001
1715116200,63.4,81.0,975.256,64.07,22.1,22.1,4918.6,1433.495,214.352,19.454,3.109
1715022600,63.0,81.0,975.572,59.992,54.9,54.9,10909.985,3230.6099999999997,621.65,83.084,21.403
1714690200,65.0,81.0,975.122,80.56,43.8,43.8,10084.028,2941.236,415.807,41.393,8.787
1715635800,63.2,81.0,975.628,51.424,40.0,40.0,7756.976000000001,2298.018,455.339,55.718,17.274
1715637000,63.6,81.0,975.722,51.11,39.1,39.1,7566.731,2241.222,442.079,52.319,14.994
1716235800,63.25,81.0,974.757,92.912,26.4,26.4,5718.566,1662.695,275.77750000000003,34.64,9.2985
1712441400,69.0,81.0,972.616,104.35,9.9,9.9,2565.3999999999996,734.184,79.077,4.481999999999999,1.379
1715122800,64.4,81.0,975.714,130.248,59.6,59.6,11997.395,3561.525,628.667,54.624,11.103
1715022000,63.0,81.0,975.514,71.226,66.5,66.5,12855.505,3827.54,780.741,114.687,35.333
1716324000,62.0,81.0,974.462,51.634,25.1,25.1,5192.751,1530.83,272.51800000000003,34.223,8.673
1716324600,63.0,81.0,974.566,55.698,28.3,28.3,5936.304,1739.836,301.31500000000005,35.9,9.146
1714689600,65.0,81.0,975.032,140.44,40.1,40.1,9383.304,2722.085,371.784,34.332,7.0489999999999995
1716931200,63.4,81.0,975.17,92.726,90.1,90.1,17789.802,5286.344999999999,1010.864,126.314,39.921
1716235200,62.6,81.0,974.744,82.334,20.2,20.2,4265.899,1251.371,219.234,30.754,10.046
1716062400,64.25,81.0,974.447,117.597,10.4,10.4,2490.5135,716.4839999999999,96.6175,9.911,4.3675
1716061200,63.8,81.0,974.466,102.012,10.4,10.4,2520.669,723.8620000000001,93.976,8.491,3.407
1712655600,70.0,85.0,974.044,132.198,41.0,41.0,7879.69,2323.2529999999997,439.584,29.725,5.265
1712274600,67.6,85.0,975.05,102.41,65.3,65.3,12418.102,3688.366,752.6990000000001,92.456,23.761
1713652200,66.8,85.0,973.96,72.226,43.3,43.3,10054.080999999998,2938.717,401.897,35.641999999999996,8.122
1713647400,66.0,85.0,973.646,50.784,7.8,7.8,1769.976,518.848,76.72800000000001,8.282,2.547
1711986000,67.4,85.0,977.526,76.62,59.7,59.7,11895.608,3518.0910000000003,635.54,54.562,9.537
1712837400,68.8,85.0,976.056,90.386,20.7,20.7,4585.698,1323.909,198.971,13.857,3.4530000000000003
1713102600,69.0,85.0,978.248,68.514,8.0,8.0,2126.072,611.307,62.206,4.394,1.812
1713102000,68.6,85.0,978.234,83.38,8.8,8.8,2307.9880000000003,657.5619999999999,69.79599999999999,4.747,1.884
1712532000,67.667,85.0,974.683,85.683,6.4,6.4,1469.281,425.2525,58.5,4.135,1.6625
1712529000,67.2,85.0,974.19,80.646,6.4,6.4,1428.668,415.983,60.783,4.7379999999999995,1.634
1716652200,62.0,85.0,977.408,81.296,14.3,14.3,3423.79,995.221,128.49,11.26,3.341
1712187600,67.4,85.0,975.386,106.926,68.6,68.6,13739.117,4048.389,735.838,69.726,14.636
1714159200,67.0,85.0,973.474,66.316,31.9,31.9,5734.451,1708.592,377.74,42.761,11.178
1712077800,66.2,85.0,975.584,72.546,22.0,22.0,5200.101000000001,1507.975,205.415,22.315,5.048
1716821400,61.8,85.0,976.618,69.542,59.0,59.0,11121.898,3307.559,697.471,95.314,33.911
1715299800,61.6,85.0,976.592,75.666,24.6,24.6,5440.057000000001,1591.259,240.915,22.015,5.194
1715368200,63.0,85.0,976.412,59.152,18.7,18.7,3895.145,1145.984,199.265,22.484,7.112
1715368800,63.0,85.0,976.472,61.86,17.9,17.9,3799.859,1114.432,184.191,18.741,5.9510000000000005
1712331000,67.4,85.0,976.07,74.23,20.5,20.5,4313.9490000000005,1253.358,223.322,30.969,8.462
1712328600,66.4,85.0,976.018,122.378,21.0,21.0,4398.975,1282.533,226.725,28.133000000000003,7.173
1714239600,65.4,85.0,975.534,76.13,22.5,22.5,4376.0740000000005,1286.527,247.641,23.527,5.22
1715171400,63.2,85.0,975.71,89.078,57.0,57.0,10608.917,3157.134,703.261,115.021,43.267
1714605600,63.8,85.0,975.314,83.012,25.9,25.9,5492.23,1605.6,267.156,27.507,6.786999999999999
1714655400,61.0,85.0,976.053,60.627,10.8,10.8,2154.5739999999996,632.6835,131.0885,24.574,9.9025
1714657800,61.8,85.0,975.962,74.366,16.6,16.6,3833.227,1107.123,173.262,30.063,10.809
1714821600,58.8,85.0,974.712,91.636,17.7,17.7,3650.955,1066.228,203.381,32.897,9.946
1716904800,60.8,85.0,976.178,82.522,89.7,89.7,17292.684999999998,5141.923,983.532,89.125,21.423
1716408600,62.8,85.0,974.452,60.176,28.4,28.4,5896.992,1737.0459999999998,292.615,25.131,6.281
1713802800,66.4,85.0,975.312,60.354,6.0,6.0,1589.016,457.033,47.651,4.127000000000001,1.789
1715977800,64.2,85.0,975.398,77.042,27.2,27.2,7023.231,2013.954,225.116,20.808,4.857
1716564000,64.0,85.0,976.754,79.208,40.9,40.9,8997.619999999999,2625.247,399.435,33.367000000000004,7.074
1715086800,59.0,85.0,976.368,93.242,14.9,14.9,2942.487,867.125,175.28199999999998,27.528,7.266
1716740400,60.6,85.0,977.058,61.972,14.6,14.6,3565.163,1032.076,125.41400000000002,9.208,2.918
1713888600,67.6,85.0,975.192,84.924,16.2,16.2,3522.6279999999997,1028.697,162.076,14.941,3.69
1713878400,68.4,85.0,974.994,70.996,8.0,8.0,1879.325,545.043,75.906,8.532,3.516
1713894600,67.0,85.0,973.668,58.358,15.1,15.1,3187.746,931.544,162.559,20.571,7.805
1713895200,67.0,85.0,973.616,59.864,14.4,14.4,3015.7129999999997,881.801,152.614,17.941,6.056
1712612400,67.6,85.0,973.78,64.83,12.6,12.6,2520.318,736.692,131.499,9.149,2.617
1713648600,65.8,85.0,973.682,65.76,13.4,13.4,3085.809,897.13,127.248,13.168,3.809
1713304800,61.0,85.0,974.366,62.966,7.2,7.2,1923.308,548.3430000000001,55.421,4.019,1.412
1711986600,66.8,85.0,977.606,65.24,61.9,61.9,12304.905,3650.429,671.721,68.245,16.031
1711987200,67.6,85.0,977.572,60.626,23.1,23.1,4786.395,1406.384,246.419,27.296,6.693
1711819800,67.2,85.0,978.602,71.224,4.1,4.1,1011.074,289.89200000000005,36.099999999999994,3.338,1.286
1712794800,67.2,85.0,975.8,79.356,54.1,54.1,11051.033,3250.733,565.5070000000001,48.708,9.072
1713108600,67.4,85.0,978.07,58.568,8.5,8.5,2254.932,648.55,65.363,4.211,1.789
1716292200,59.4,85.0,974.442,105.686,70.1,70.1,12617.831,3764.514,904.151,160.828,62.605
1713027000,69.6,85.0,976.384,90.096,19.7,19.7,3968.185,1169.262,201.05,12.31,2.927
1713364200,67.0,85.0,976.24,63.026,3.0,3.0,708.931,204.43,27.557,2.5629999999999997,1.312
1713355200,67.6,85.0,975.93,66.578,4.0,4.0,916.239,264.972,38.276,3.466,1.372
1716651000,62.0,85.0,977.626,67.52,14.1,14.1,3350.972,972.344,125.773,9.084,3.1399999999999997
1712746200,65.6,85.0,974.938,110.866,12.8,12.8,2639.8,771.6379999999999,131.317,9.617,3.433
1712749800,65.4,85.0,975.486,103.232,19.4,19.4,3916.112,1142.475,207.031,18.363999999999997,4.061999999999999
1715370000,64.0,85.0,976.444,59.74,19.4,19.4,4017.646,1181.062,202.099,19.022,5.041
1712344800,66.4,85.0,973.5,90.794,58.7,58.7,11700.256,3453.315,657.034,82.656,20.881
1711917000,67.0,85.0,976.238,65.342,8.4,8.4,2179.873,622.0830000000001,69.167,5.7509999999999994,1.49
1714586400,64.0,85.0,974.152,56.786,6.6,6.6,1544.3339999999998,447.452,63.053,7.631,3.136
1715692800,62.0,85.0,977.32,71.965,31.3,31.3,6564.205,1937.545,323.83500000000004,32.0925,6.5725
1714660800,62.0,85.0,976.06,57.93,9.7,9.7,2147.7259999999997,623.5039999999999,103.265,15.518,6.295999999999999
1715534400,62.8,85.0,975.902,58.938,51.5,51.5,9750.758000000002,2908.987,672.873,144.495,65.185
1716905400,61.5,85.0,976.19,61.995,78.6,78.6,15170.16,4504.011,859.3095000000001,76.328,17.6235
1716410400,62.8,85.0,974.602,96.626,34.1,34.1,7012.677,2061.782,357.64700000000005,33.116,8.514
1716418800,63.5,85.0,975.382,83.132,67.7,67.7,13849.196,4085.654,711.6815,66.95150000000001,16.6235
1716420000,63.4,85.0,975.52,141.408,94.6,94.6,19247.413999999997,5698.879,988.714,85.917,22.719
1716032400,60.0,85.0,974.694,90.328,37.9,37.9,7860.268,2298.371,422.682,62.063,18.859
1712423400,68.2,85.0,973.888,91.844,24.1,24.1,4852.072,1427.645,269.756,36.0,9.703
1714998000,56.0,85.0,976.802,92.432,33.3,33.3,6802.476000000001,1994.433,382.165,60.942,17.232
1714749000,61.6,85.0,976.488,58.132,9.3,9.3,2127.072,614.521,94.451,13.510000000000002,5.4079999999999995
1714756800,62.0,85.0,975.812,52.204,10.0,10.0,2209.509,640.1510000000001,103.483,14.017,5.3260000000000005
1714740000,58.0,85.0,976.238,74.202,9.0,9.0,1973.672,570.92,94.736,12.422,4.439
1713876600,68.0,85.0,974.952,60.344,6.8,6.8,1610.2759999999998,466.446,61.613,5.696,2.81
1713872400,67.4,85.0,974.446,97.996,8.1,8.1,1847.751,532.335,78.477,8.545,3.3120000000000003
1713880800,68.0,85.0,975.164,51.516,4.8,4.8,1212.772,346.673,42.217,4.553000000000001,1.909
1713882000,68.0,85.0,975.222,55.794,7.4,7.4,1750.0410000000002,505.601,69.404,6.99,3.241
1713876000,68.0,85.0,974.992,74.496,7.2,7.2,1713.117,493.61800000000005,67.363,6.882,3.08
1712658600,69.8,85.0,974.366,130.52,92.1,92.1,16266.179,4857.882,1073.692,96.356,19.335
1712239800,66.8,85.0,975.068,74.178,8.7,8.7,1924.417,555.979,84.95,7.475,2.4459999999999997
1712617200,67.2,85.0,974.368,72.864,13.2,13.2,2903.776,838.572,126.66,8.472999999999999,2.633
1713651000,66.0,85.0,973.908,133.526,16.4,16.4,3919.633,1130.453,153.026,17.616999999999997,4.2330000000000005
1711983600,67.2,85.0,977.694,68.37,9.8,9.8,2013.788,588.9929999999999,104.563,11.435,3.696
1711842000,67.4,85.0,978.418,78.838,17.1,17.1,3881.863,1125.332,165.796,16.158,4.08
1716290400,59.667,85.0,973.987,97.367,79.0,79.0,13586.525,4072.8985,1016.573,156.9685,55.058499999999995
1716295200,59.2,85.0,974.766,79.542,23.1,23.1,4702.531,1380.631,271.58,46.855,17.673000000000002
1712531400,67.75,85.0,974.638,131.727,7.4,7.4,1742.1475,503.5035,66.51400000000001,5.075,1.8585
1713024600,70.0,85.0,976.782,86.914,22.0,22.0,4357.154,1283.481,228.394,13.416,2.987
1713360000,66.2,85.0,976.166,111.416,8.3,8.3,2286.719,639.443,62.643,5.14,1.909
1713356400,67.0,85.0,976.054,107.774,27.2,27.2,6346.0869999999995,1834.996,258.036,27.317,4.355
1713361800,66.4,85.0,976.33,108.466,7.5,7.5,1931.44,552.185,63.872,6.319,2.312
1713367800,66.0,85.0,976.305,57.3,2.5,2.5,624.375,177.3965,21.9555,2.7575000000000003,1.117
1716595200,64.8,85.0,976.7,97.978,31.0,31.0,6744.5419999999995,1983.185,300.57,21.217,4.582
1714159800,66.4,85.0,973.48,64.79,29.9,29.9,5377.407,1604.51,358.492,43.983,10.57
1711916400,68.2,85.0,976.282,64.528,7.7,7.7,2021.133,582.431,62.648,6.382,1.885
1714261200,66.6,85.0,975.544,110.234,70.9,70.9,13678.261,4048.345999999999,781.387,73.889,15.884
1714239000,65.0,85.0,975.726,80.668,24.7,24.7,4847.535,1421.217,270.26800000000003,25.972,6.08
1714585800,63.4,85.0,974.238,53.984,11.9,11.9,2611.98,760.991,124.654,17.028,5.816
1715535600,62.8,85.0,975.8,54.164,27.0,27.0,5792.973,1705.801,278.438,32.022999999999996,9.319
1715532600,63.2,85.0,976.244,68.154,35.6,35.6,7066.708,2097.668,438.597,87.36500000000001,35.869
1715533200,63.0,85.0,976.122,71.534,37.9,37.9,7562.946,2251.736,466.038,93.23,39.386
1716903600,60.8,85.0,976.106,71.274,65.6,65.6,12940.562,3827.074,719.577,74.44399999999999,18.55
1714404000,61.2,85.0,975.906,58.074,19.8,19.8,4354.574,1272.764,209.305,30.457,8.554
1715612400,62.0,85.0,976.498,65.594,33.8,33.8,6901.793,2030.663,353.813,31.123,6.535
1715879400,61.8,85.0,976.594,76.018,18.2,18.2,3981.442,1160.8719999999998,189.628,25.453000000000003,8.262
1715889600,63.6,85.0,975.736,62.146,25.5,25.5,5575.6,1633.865,258.526,29.203,7.586
1713829200,67.4,85.0,973.86,107.604,46.1,46.1,10320.001,3011.34,447.89,42.357,9.179
1715976600,64.8,85.0,975.446,56.422,18.4,18.4,4310.977,1247.113,170.946,16.631,3.823
1716223800,59.0,85.0,976.028,71.334,19.0,19.0,3504.156,1036.151,249.247,50.437,19.323
1713975600,66.2,85.0,974.714,68.848,32.0,32.0,6504.813,1912.711,339.619,32.332,5.981999999999999
1716570000,64.0,85.0,976.352,55.367,31.7,31.7,6724.9485,1973.127,313.918,21.503500000000003,4.02
1716510000,61.6,85.0,975.222,118.198,87.2,87.2,16379.865000000002,4870.319,982.694,94.594,25.4
1716565200,64.0,85.0,976.72,55.07,44.5,44.5,9142.719,2701.8109999999997,474.272,52.286,14.323
1712419200,68.2,85.0,974.622,85.364,16.3,16.3,3471.877,1012.54,170.179,19.677,4.377
1715086200,59.0,85.0,976.324,107.27,10.5,10.5,2015.294,587.4300000000001,123.686,17.474,6.948
1715087400,59.0,85.0,976.378,74.162,27.9,27.9,5115.408,1532.8335000000002,336.80600000000004,47.65,14.1585
1715085000,59.0,85.0,976.246,91.078,30.4,30.4,5657.26,1691.437,367.723,54.544,15.01
1716753600,61.2,85.0,975.044,58.034,19.1,19.1,4371.425,1273.139,182.251,17.944,5.757
1714695600,61.0,85.0,975.688,86.553,41.9,41.9,8651.25,2539.179,444.679,47.313,9.524
1714743000,59.6,85.0,976.58,78.07,17.4,17.4,3902.691,1128.6260000000002,175.31599999999997,21.164,4.98
1713484800,65.4,85.0,974.97,93.758,20.5,20.5,4675.5779999999995,1351.587,188.928,11.347,2.139
1713549600,66.4,85.0,973.858,79.022,24.2,24.2,4802.705,1421.424,252.145,16.495,2.7110000000000003
1713883200,68.0,85.0,975.402,94.394,25.7,25.7,5021.213,1478.058,298.133,41.664,12.551
1713879000,68.0,85.0,975.032,70.126,7.0,7.0,1652.52,478.593,66.042,7.166,3.0700000000000003
